Id Producción,Fecha producción,Unidades,Beneficio total,Referencia pieza,Nombre pieza,Categoría pieza,Beneficio por pieza,Tiempo fabricación (segs),Id Fábrica,Nombre fábrica,País fábrica
6644,09/01/22,473,"2052,82",L94253,rosca BSP macho,Letreros,"4,34",1418,1,Soleada,España
6645,19/03/21,771,"11911,95",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2296,3,Fría,Canadá
6646,03/03/22,341,"2615,47",L94783,rosca BSP hembra,Letreros,"7,67",1351,1,Soleada,España
6647,31/05/21,747,"1747,98",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",164,2,Nublada,Inglaterra
6648,11/11/21,53,"171,19",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3505,4,Desértica,Mongolia
6649,22/03/22,1830,"5087,4",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",972,4,Desértica,Mongolia
6650,04/11/22,76,"1365,72",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",3131,3,Fría,Canadá
6651,05/08/20,15680,"54409,6",L64283,Racor de reducción,Letreros,"3,47",1026,1,Soleada,España
6652,30/03/22,694,"3011,96",L94253,rosca BSP macho,Letreros,"4,34",777,3,Fría,Canadá
6653,30/10/22,6580,"22832,6",L64283,Racor de reducción,Letreros,"3,47",1545,3,Fría,Canadá
6654,10/08/20,600,1284,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",324,2,Nublada,Inglaterra
6655,27/07/18,955,"4144,7",L94253,rosca BSP macho,Letreros,"4,34",1516,1,Soleada,España
6656,04/06/19,7,"150,15",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",275,1,Soleada,España
6657,30/05/22,86,"1545,42",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2780,4,Desértica,Mongolia
6658,28/01/19,96,"736,32",L94783,rosca BSP hembra,Letreros,"7,67",166,4,Desértica,Mongolia
6659,25/10/21,54,"174,42",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",2289,2,Nublada,Inglaterra
6660,29/11/19,90,"290,7",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",535,1,Soleada,España
6661,17/12/18,123,"574,41",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",172,2,Nublada,Inglaterra
6662,26/08/22,3,"23,01",L94783,rosca BSP hembra,Letreros,"7,67",2014,1,Soleada,España
6663,30/06/22,629,"2937,43",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1753,3,Fría,Canadá
6664,27/05/22,225,"481,5",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",113,4,Desértica,Mongolia
6665,16/01/22,205,"524,8",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",188,3,Fría,Canadá
6666,21/03/20,32,"216,96",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1402,2,Nublada,Inglaterra
6667,01/03/20,5551,"19261,97",L64283,Racor de reducción,Letreros,"3,47",1028,4,Desértica,Mongolia
6668,06/11/20,766,"11834,7",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1339,2,Nublada,Inglaterra
6669,01/04/21,260,4017,BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",885,1,Soleada,España
6670,30/12/18,7,"22,61",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",2829,4,Desértica,Mongolia
6671,15/10/21,419,"1353,37",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",2677,3,Fría,Canadá
6672,06/02/21,34050,72867,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1703,3,Fría,Canadá
6673,11/03/22,8,"171,6",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",3469,3,Fría,Canadá
6674,25/11/22,5,"11,7",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",3096,4,Desértica,Mongolia
6675,03/07/22,663,"5085,21",L94783,rosca BSP hembra,Letreros,"7,67",3585,3,Fría,Canadá
6676,20/05/22,895,"6068,1",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1430,3,Fría,Canadá
6677,12/10/19,18,"197,64",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3103,3,Fría,Canadá
6678,24/09/18,312,"2115,36",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",184,2,Nublada,Inglaterra
6679,01/03/19,806,"12452,7",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",427,3,Fría,Canadá
6680,23/06/22,14,"35,84",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2796,4,Desértica,Mongolia
6681,01/10/19,82,"1266,9",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2825,1,Soleada,España
6682,06/09/19,350,"1214,5",L64283,Racor de reducción,Letreros,"3,47",1995,2,Nublada,Inglaterra
6683,01/05/20,94,"407,96",L94253,rosca BSP macho,Letreros,"4,34",1017,3,Fría,Canadá
6684,25/08/20,15200,42256,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1384,2,Nublada,Inglaterra
6685,15/10/18,16,"343,2",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1735,3,Fría,Canadá
6686,15/09/21,837,"5674,86",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",2410,1,Soleada,España
6687,29/11/21,17,"364,65",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1224,2,Nublada,Inglaterra
6688,24/12/21,4,"43,92",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1477,4,Desértica,Mongolia
6689,16/08/19,437,"1411,51",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1162,3,Fría,Canadá
6690,04/03/18,3633,"12606,51",L64283,Racor de reducción,Letreros,"3,47",1180,4,Desértica,Mongolia
6691,13/01/20,686,"3203,62",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2461,3,Fría,Canadá
6692,13/05/22,5810,"20160,7",L64283,Racor de reducción,Letreros,"3,47",2672,4,Desértica,Mongolia
6693,29/06/18,663,"10243,35",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",195,2,Nublada,Inglaterra
6694,06/05/21,821,"2651,83",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1511,2,Nublada,Inglaterra
6695,05/08/22,19810,"68740,7",L64283,Racor de reducción,Letreros,"3,47",2350,2,Nublada,Inglaterra
6696,11/11/20,358,"2427,24",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",390,3,Fría,Canadá
6697,07/10/20,10,"46,7",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",3494,1,Soleada,España
6698,16/10/21,486,"7508,7",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1386,3,Fría,Canadá
6699,19/11/21,5800,16124,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1369,1,Soleada,España
6700,15/06/19,29100,62274,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1452,1,Soleada,España
6701,20/08/18,864,"5857,92",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",2985,1,Soleada,España
6702,04/08/21,711,"3320,37",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1950,2,Nublada,Inglaterra
6703,09/08/21,11820,"25294,8",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1266,4,Desértica,Mongolia
6704,19/08/20,5,"107,25",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1682,4,Desértica,Mongolia
6705,31/12/19,743,"5698,81",L94783,rosca BSP hembra,Letreros,"7,67",495,3,Fría,Canadá
6706,29/10/20,670,"10351,5",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2910,1,Soleada,España
6707,28/03/18,637,"4318,86",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",552,3,Fría,Canadá
6708,28/10/20,628,"4257,84",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1761,3,Fría,Canadá
6709,18/07/18,9150,19581,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1304,1,Soleada,España
6710,14/11/21,2,"8,68",L94253,rosca BSP macho,Letreros,"4,34",1149,1,Soleada,España
6711,08/09/20,83,"387,61",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1805,4,Desértica,Mongolia
6712,04/01/19,64,"1150,08",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2080,4,Desértica,Mongolia
6713,19/05/18,29,"125,86",L94253,rosca BSP macho,Letreros,"4,34",281,4,Desértica,Mongolia
6714,22/09/19,197,"3043,65",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2776,3,Fría,Canadá
6715,06/06/22,9,"193,05",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",590,4,Desértica,Mongolia
6716,02/03/19,524,"3552,72",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",2144,1,Soleada,España
6717,17/11/21,286,"1335,62",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2533,1,Soleada,España
6718,07/10/18,752,"4263,84",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",849,1,Soleada,España
6719,16/03/21,171,"2641,95",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1549,1,Soleada,España
6720,09/01/22,61,"142,74",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1603,1,Soleada,España
6721,01/12/19,185,"432,9",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2233,1,Soleada,España
6722,22/08/19,821,"6297,07",L94783,rosca BSP hembra,Letreros,"7,67",2158,3,Fría,Canadá
6723,07/01/22,317,"1023,91",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3105,3,Fría,Canadá
6724,27/04/22,790,"5356,2",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",919,3,Fría,Canadá
6725,27/05/19,338,"1466,92",L94253,rosca BSP macho,Letreros,"4,34",3434,3,Fría,Canadá
6726,22/09/19,5,"33,9",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",672,2,Nublada,Inglaterra
6727,27/11/21,565,"3203,55",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",381,1,Soleada,España
6728,17/06/22,189,"442,26",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1734,2,Nublada,Inglaterra
6729,09/08/21,7,"150,15",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",2496,2,Nublada,Inglaterra
6730,30/07/19,9,"39,06",L94253,rosca BSP macho,Letreros,"4,34",1014,4,Desértica,Mongolia
6731,27/06/19,912,"2334,72",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2282,1,Soleada,España
6732,25/10/20,30800,85624,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1375,1,Soleada,España
6733,14/01/22,54,"234,36",L94253,rosca BSP macho,Letreros,"4,34",2930,4,Desértica,Mongolia
6734,18/08/21,38,"164,92",L94253,rosca BSP macho,Letreros,"4,34",2303,4,Desértica,Mongolia
6735,12/12/19,665,"2886,1",L94253,rosca BSP macho,Letreros,"4,34",2956,2,Nublada,Inglaterra
6736,28/09/19,63,"483,21",L94783,rosca BSP hembra,Letreros,"7,67",2986,3,Fría,Canadá
6737,14/12/22,102900,220206,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",105,1,Soleada,España
6738,09/09/20,1050,"3643,5",L64283,Racor de reducción,Letreros,"3,47",1652,3,Fría,Canadá
6739,06/12/22,503,"3410,34",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1038,2,Nublada,Inglaterra
6740,13/03/20,812,"14591,64",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2193,2,Nublada,Inglaterra
6741,23/11/18,2850,6099,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",193,4,Desértica,Mongolia
6742,01/09/22,23,"155,94",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",383,1,Soleada,España
6743,27/02/18,95600,265768,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2884,2,Nublada,Inglaterra
6744,17/09/20,6,"40,68",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",246,4,Desértica,Mongolia
6745,14/01/20,71250,152475,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1144,1,Soleada,España
6746,14/11/21,216,"1464,48",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",99,3,Fría,Canadá
6747,11/02/22,923,"4005,82",L94253,rosca BSP macho,Letreros,"4,34",2603,1,Soleada,España
6748,20/06/21,4,"61,8",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2735,4,Desértica,Mongolia
6749,23/03/18,865,"9497,7",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3202,3,Fría,Canadá
6750,12/06/22,2,"9,34",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",737,2,Nublada,Inglaterra
6751,09/12/21,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1696,1,Soleada,España
6752,24/07/19,137550,294357,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",1530,2,Nublada,Inglaterra
6753,06/08/21,2655,"5681,7",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2886,4,Desértica,Mongolia
6754,08/01/19,17,"79,39",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1753,2,Nublada,Inglaterra
6755,21/12/19,815,"5525,7",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",623,1,Soleada,España
6756,17/02/21,60,"406,8",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",500,4,Desértica,Mongolia
6757,13/01/21,109,"1684,05",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3422,3,Fría,Canadá
6758,05/06/21,954,"2232,36",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2738,1,Soleada,España
6759,16/02/22,31,"175,77",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",1479,4,Desértica,Mongolia
6760,11/07/18,763,"1953,28",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",713,1,Soleada,España
6761,11/08/18,2,"13,56",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",712,4,Desértica,Mongolia
6762,04/07/22,55,"140,8",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",625,2,Nublada,Inglaterra
6763,10/02/19,39,"428,22",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",595,1,Soleada,España
6764,29/07/20,1770,"4920,6",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2234,4,Desértica,Mongolia
6765,05/07/22,67,"735,66",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",714,1,Soleada,España
6766,15/09/20,257,"2821,86",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2444,3,Fría,Canadá
6767,10/12/20,5,"107,25",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1864,4,Desértica,Mongolia
6768,23/11/22,35,"237,3",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1000,1,Soleada,España
6769,04/07/21,50,"772,5",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3444,3,Fría,Canadá
6770,13/08/22,8,"61,36",L94783,rosca BSP hembra,Letreros,"7,67",2613,4,Desértica,Mongolia
6771,13/07/22,436,"1020,24",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1864,3,Fría,Canadá
6772,10/12/18,397,"1282,31",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1141,3,Fría,Canadá
6773,01/04/22,304,"778,24",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",3414,2,Nublada,Inglaterra
6774,31/03/18,77,"522,06",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2125,4,Desértica,Mongolia
6775,07/04/21,55,"988,35",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2827,3,Fría,Canadá
6776,01/12/19,974,"4548,58",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1580,3,Fría,Canadá
6777,30/01/22,808,"6197,36",L94783,rosca BSP hembra,Letreros,"7,67",2382,2,Nublada,Inglaterra
6778,19/01/21,6,"128,7",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",481,4,Desértica,Mongolia
6779,24/11/20,467,"5127,66",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3030,3,Fría,Canadá
6780,20/06/18,26,"147,42",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2122,4,Desértica,Mongolia
6781,03/07/21,10080,"34977,6",L64283,Racor de reducción,Letreros,"3,47",1655,2,Nublada,Inglaterra
6782,10/10/18,41230,"143068,1",L64283,Racor de reducción,Letreros,"3,47",2049,3,Fría,Canadá
6783,12/12/18,350,"1130,5",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",982,3,Fría,Canadá
6784,28/12/19,6,"14,04",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",3377,3,Fría,Canadá
6785,05/05/20,7380,"15793,2",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2095,4,Desértica,Mongolia
6786,02/03/18,7425,"15889,5",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",86,4,Desértica,Mongolia
6787,04/06/20,5550,11877,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2307,1,Soleada,España
6788,20/03/20,68600,190708,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",306,2,Nublada,Inglaterra
6789,04/05/20,315,"1017,45",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",3337,1,Soleada,España
6790,04/06/21,295,"4557,75",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2297,3,Fría,Canadá
6791,10/02/18,612,"1432,08",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2912,1,Soleada,España
6792,31/10/19,161,"412,16",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",3504,1,Soleada,España
6793,21/12/22,274,"1189,16",L94253,rosca BSP macho,Letreros,"4,34",3518,1,Soleada,España
6794,07/10/20,9260,"25742,8",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",937,4,Desértica,Mongolia
6795,10/02/21,936,"7179,12",L94783,rosca BSP hembra,Letreros,"7,67",1288,1,Soleada,España
6796,28/12/21,479,"2236,93",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",745,3,Fría,Canadá
6797,21/04/19,570,"2473,8",L94253,rosca BSP macho,Letreros,"4,34",3270,1,Soleada,España
6798,27/02/20,58300,162074,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",452,1,Soleada,España
6799,24/01/19,54,"414,18",L94783,rosca BSP hembra,Letreros,"7,67",1517,4,Desértica,Mongolia
6800,30/03/21,2,"4,68",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1336,1,Soleada,España
6801,23/05/18,122550,262257,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2637,3,Fría,Canadá
6802,29/12/22,3,"17,01",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",1942,4,Desértica,Mongolia
6803,29/03/21,78,"251,94",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",76,2,Nublada,Inglaterra
6804,26/11/18,6,"92,7",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",572,3,Fría,Canadá
6805,01/12/21,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",848,3,Fría,Canadá
6806,01/12/20,52,"352,56",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1463,2,Nublada,Inglaterra
6807,14/07/22,497,"1724,59",L64283,Racor de reducción,Letreros,"3,47",1882,4,Desértica,Mongolia
6808,11/02/21,272,"1180,48",L94253,rosca BSP macho,Letreros,"4,34",56,3,Fría,Canadá
6809,01/05/20,62,"680,76",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1626,4,Desértica,Mongolia
6810,02/09/19,745,"5051,1",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",3264,1,Soleada,España
6811,12/10/21,74,"239,02",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",137,4,Desértica,Mongolia
6812,31/07/22,225,576,L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1984,1,Soleada,España
